he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
10840	0.579861111111111	0.64625	0.333333333333333	0.6	5	0.269961977186312	0.037111334002006	0.153536655594159	0.333333333333333	0.291666666666667	0.0816064648166306	0.289291331328433	0.226139294926913	0.646111111111111	0.0694112425733445	0.0146383727870596	-0.0588582973404359	0.601521092201988	0.0660251167539181	0.0134998119216303	-0.0562384554172735	0.592217808772581	7	12	7	3	14	19.5781136426244	14	31.7177592121851	0.53125	32
10842	0.391111111111111	0.340264650283554	0.266666666666667	0.347826086956522	2	0.189189189189189	1e-04	0.0946445945945946	0.270833333333333	0.3125	-0.0257845275609187	0.128236400407823	0.150149396710992	0.371582337486228	0.0134441998598416	0.226953084312013	0.216418457447453	0.38063827166799	-0.0295890575818183	0.215777013423409	0.238314567543593	0.393759305025229	9	13	3	9	2	0.96983911071758	2	11.4084829942345	0.763157894736842	38
10844	0.615	0.600308641975309	0.3	0.388888888888889	6	0.344262295081967	0.213728549141966	0.278995422111966	0.395833333333333	0.4375	0.0940869181022347	0.49320153685551	0.440566127952568	0.638400488400488	0.056098911554881	0.310207466670661	0.269210999146501	0.54361880937896	0.0504687067966022	0.302999006347003	0.265952582456181	0.538401314839651	5	11	4	5	20	11.9878351942139	20	22.5586543198605	0.5	28
10847	0.375	0.32	0.25	0	2	0.2	0.645833333333333	0.422916666666667	0.458333333333333	0.645833333333333	0.424995205592305	0.863865832214638	0.763246899661781	0.367287784679089	0.274974952558954	0.866100441858639	0.815317334740426	0.317887137362408	0.161489221607523	0.843143182707251	0.812934047677405	0.381702855090659	2	13	0	8	2	2.77797334240737	2	1.27508020703641	0.608695652173913	23
10851	0.375	0.277777777777778	0.333333333333333	0.111111111111111	2	0.0588235294117646	0.428571428571428	0.243697478991596	0.333333333333333	0.541666666666667	-0.0284134541545077	0.380740285670404	0.397849462365591	0.332142857142857	0.0451688068690095	0.58476721456003	0.565124402693236	0.370979078216739	-0.0420107414358298	0.532204320286202	0.551064436179225	0.38412071278137	4	14	1	8	2	3.50382031265481	2	7.93578708853238	0.8	30
10853	0.660714285714286	0.692041522491349	0.571428571428571	0.470588235294118	4	0.072463768115942	0.19047619047619	0.131469979296066	0.208333333333333	0.4375	-0.017750482639429	0.256854429931284	0.26981555622411	0.706847477589478	-0.0167810013182698	0.306238123426657	0.317688001965151	0.64698669149162	-0.0224009384461807	0.279585583844078	0.295369958041324	0.652338518425243	11	7	3	7	9	7.57103877212371	9	19.4018430840433	0.467741935483871	31
10857	0.521484375	0.240702479338843	0.25	0.272727272727273	3	0.25	1e-04	0.12505	0.25	0.375	0.116795782012336	0.374464064524549	0.291742585989112	0.371556851408825	0.189127836382398	0.507758579337071	0.392948182526261	0.358415516304791	0.0762668282564421	0.429487787075538	0.382384188014366	0.398452597228395	4	19	4	7	5	6.28710359776779	5	18.4414883454979	0.763157894736842	38
10859	0.068877551020408	0.373015873015873	0.0714285714285714	0.285714285714286	3	1e-04	0.132530120481928	0.0663150602409639	0.354166666666667	0.395833333333333	0.0943768025939439	0.304794377399727	0.232345610634173	0.260533910533911	0.143926390715406	0.431781427292113	0.336250333446516	0.276826172872547	0.065886719881803	0.362995101116958	0.31806461545816	0.291993152240996	3	17	4	7	5	8.42421844212238	5	15.7901022613203	0.842857142857143	35
10860	0.152777777777778	0.525826446280992	0.166666666666667	0.272727272727273	3	1e-04	0.316946959896507	0.158523479948254	0.375	0.375	0.177429065611482	0.529593551957069	0.42812658656287	0.411444407308378	0.271991832926018	0.573601400010286	0.414294208122005	0.374655140444872	0.115818767519337	0.529005999650021	0.467310565924867	0.430609720916714	3	15	5	7	5	5.75044305931483	5	16.646469387668	0.691176470588235	34
10861	0.060546875	0.427437641723356	0.0625	0.333333333333333	2	1e-04	0.123695976154992	0.0618979880774962	0.3125	0.375	0.196747883595295	0.375183785432898	0.222141838400959	0.277963550284979	0.22904924075674	0.457159849453521	0.295882202542594	0.285365135705053	0.158077388471888	0.405914038946433	0.294369870913331	0.305241804416973	3	19	4	7	2	4.54516510774421	2	15.5119920866535	0.810810810810811	37
10866	0.566326530612245	0.585872576177285	0.142857142857143	0.473684210526316	5	0.333333333333333	0.105882352941177	0.219607843137255	0.333333333333333	0.375	0.0376697061386472	0.468992531907072	0.448206638115632	0.604090872342146	0.0335302681394582	0.33867315106662	0.31572937347943	0.543346203316981	0.0162442051009491	0.374771066596355	0.364447013531642	0.544563648005274	6	15	4	5	14	6.07506795968687	14	16.5768285001084	0.53030303030303	33
10867	0.462809917355372	0.228531855955679	0.181818181818182	0.0526315789473685	2	0.395833333333333	0.541666666666667	0.46875	0.395833333333333	0.541666666666667	0.0913659174570798	0.727400458779803	0.699989746744591	0.333321941216678	-0.0153559931997289	0.817700408292823	0.820457462281097	0.348689392081867	-0.00805924096096561	0.815108507809512	0.816586679951235	0.354515072520608	1	15	1	9	2	1.00594550805828	2	4.20038075044975	0.783333333333333	30
10871	0.34375	0.391111111111111	0.0833333333333334	0.2	5	0.395833333333333	0.323308270676692	0.359570802005013	0.395833333333333	0.583333333333333	-0.0590702377453788	0.601516230742027	0.623741886934437	0.393740740740741	-0.0583329847423446	0.78976223668509	0.801350079468521	0.406221911820174	-0.0601946512268199	0.789276208644922	0.801240469274924	0.405621750270719	2	15	1	6	14	3.87879193640686	14	4.34421567642116	0.777777777777778	27
10874	0.39030612244898	0.46875	0.357142857142857	0.55	3	0.0443686006825939	1e-04	0.0222343003412969	0.270833333333333	0.3125	0.0183390560920918	-0.0288099489629192	-0.048029826741721	0.449021796218487	0.023559053655942	-0.344693276730803	-0.377137328955261	0.448136728287696	0.0261836770353581	-0.344500642496426	-0.380651166744966	0.44713808321288	10	11	4	5	5	2.73917939842547	5	16.2635432147806	0.676470588235294	34
10879	0.528061224489796	0.61125	0.142857142857143	0.45	5	0.333333333333333	0.151943462897527	0.24263839811543	0.333333333333333	0.354166666666667	0.00293120733723472	0.464993302529142	0.463420476693416	0.602947741596639	-0.00432327983050147	0.306147163582867	0.309133970752691	0.53946060039268	-0.00729678855372809	0.321664010909392	0.326577830090613	0.534349094186907	6	15	4	5	14	11.0547736066203	14	18.7414634489057	0.470588235294118	34
10882	0.444444444444444	0.499054820415879	0.266666666666667	0.347826086956522	2	0.25	0.178571428571429	0.214285714285714	0.270833333333333	0.3125	0.00487220849429235	0.365475117455247	0.362368443569778	0.495253835070769	-0.0109630740920683	0.419976156909644	0.426266044769966	0.482238896175077	-0.0105529273828569	0.41895550391489	0.425023192412191	0.480335070209763	4	18	7	5	2	5.71885408534386	2	25.9229061560096	0.578947368421053	38
10884	0	0.345804988662132	0	0.333333333333333	3	1e-04	0.0183639398998331	0.00923196994991656	0.354166666666667	0.375	0.144325934467186	0.199577207648698	0.0645704660303199	0.207866479925303	0.150267118683334	0.218214056095275	0.079962702286696	0.211302506573088	0.137203330868165	0.214740143183577	0.0898668424316368	0.213625743079192	3	20	3	7	5	5.66433118985256	5	11.6199322340502	0.875	36
10886	0.277777777777778	0.172335600907029	0.333333333333333	0.19047619047619	2	1e-04	1e-04	1e-04	0.25	0.4375	-0.00189933523266858	-0.130104463437797	-0.127962085308057	0.221638655462185	-0.00191898338624285	-0.129820373666633	-0.127656419731778	0.221698731214127	-0.00191898338624285	-0.129820373666633	-0.127656419731778	0.221698731214127	6	15	3	8	2	0.00604113113073954	2	12.4087393500681	0.875	36
10887	0.66	0.408057851239669	0.333333333333333	0.318181818181818	3	0.25	0.12375533428165	0.186877667140825	0.25	0.354166666666667	0.222168702273349	0.524095245628472	0.388164559895644	0.53008424008424	0.181470932076463	0.549655792040037	0.449812809821884	0.497739415893427	0.155453419774531	0.545289344316273	0.461591975705671	0.508672077417914	5	16	5	7	5	7.30838680088187	5	22.8386763688313	0.540540540540541	37
10892	0	0.277777777777778	0	0.0666666666666667	2	1e-04	0.612903225806452	0.306501612903226	0.4375	0.625	0.0838391502276176	0.795144157814871	0.77639751552795	0.172008547008547	0.519049909845004	0.966091015758459	0.929495835564532	0.202477648759903	-0.0270985003118666	0.942395888181946	0.94391568890368	0.310678122735214	0	14	1	9	2	2.83413450587924	2	3.89809177442304	0.903846153846154	26
10894	0.375	0	0.5	0	2	1e-04	1e-04	1e-04	0.416666666666667	0.583333333333333	0.331241370653948	0.132421237605121	-0.297297297297298	0.118589743589744	0.331010300005208	0.132730841467116	-0.296386414528706	0.118673067369055	0.331010300005208	0.132730841467116	-0.296386414528706	0.118673067369055	4	10	0	10	2	4.87538954519542	2	2.60716375219631	0.923076923076923	26
10897	0.444444444444444	0.711734693877551	0.5	0.428571428571429	5	1e-04	0.248322147651007	0.124211073825503	0.291666666666667	0.541666666666667	0.0356995193321172	0.280033416816325	0.253379421023394	0.618170024420024	0.111949568009888	-0.164529974051302	-0.311333154178646	0.538226489438016	0.0400220489894545	-0.198130294342185	-0.248081055487724	0.576480697535026	9	9	3	3	14	11.4030508957932	14	15.6956919896001	0.538461538461538	26
10898	0.310650887573964	0.341796875	0.384615384615385	0.4375	2	1e-04	1e-04	1e-04	0.291666666666667	0.479166666666667	-0.0254420192336125	-0.259885118186223	-0.228626382140871	0.336793275370862	-0.0254476390715705	-0.259753702201312	-0.228491494058029	0.336830251826554	-0.0254476390715705	-0.259753702201312	-0.228491494058029	0.336830251826554	8	9	4	5	2	0.0162001352439786	2	16.7288443070745	0.793103448275862	29
10900	0.497777777777778	0.297520661157025	0.533333333333333	0.181818181818182	2	1e-04	0.241379310344828	0.120739655172414	0.1875	0.416666666666667	0.148688674154136	0.294003699187229	0.170695514814992	0.391079911079911	0.0915263213042937	0.358823538264282	0.294226704887859	0.424757874823908	0.104922679487417	0.335839885899765	0.257985764045623	0.412768079067993	9	12	1	11	2	7.02549661677744	2	7.6052687109081	0.702702702702703	37
10903	0.231111111111111	0.165289256198347	0.133333333333333	0.181818181818182	2	0.268292682926829	1e-04	0.134196341463415	0.3125	0.416666666666667	-0.024657315621356	0.162118846786237	0.182281587766083	0.198310518310518	0.107283248442164	0.463165989263638	0.398651352963234	0.239656156043649	-0.0365010474355979	0.440837471162729	0.460528737312237	0.270582876345386	1	21	4	7	2	6.10275313677603	2	15.1646210985708	0.891891891891892	37
10905	0.336734693877551	0	0.142857142857143	0	2	0.333333333333333	1e-04	0.166716666666667	0.333333333333333	0.583333333333333	0.197069399936398	0.676361946231562	0.596928982725528	0.155059523809524	0.383576502822769	0.850401184855609	0.757311627753575	0.183133801574468	0.066063613043537	0.777330786081587	0.761579892347858	0.254856218564526	1	18	0	9	2	2.49381922974964	2	2.26257754252494	0.90625	32
10906	0.669921875	0.749433106575964	0.625	0.571428571428571	6	0.0346907993966818	0.134763948497854	0.084727373947268	0.125	0.270833333333333	0.0732657051515071	0.254276344784058	0.195320968090582	0.738921446957161	0.0707581616483628	0.208325814548472	0.148042896071207	0.690309267783484	0.0639374805355681	0.190123988883906	0.134805641422899	0.697811606702526	14	9	6	4	20	10.0223974501946	20	27.7514356512432	0.378378378378378	37
10907	0.32	0.387811634349031	0.2	0.210526315789474	2	0.230769230769231	0.296296296296296	0.263532763532764	0.416666666666667	0.479166666666667	-0.0475036919805248	0.435259517285074	0.460870174455265	0.383760166700276	-0.0454135154617367	0.552968544340381	0.572387912488223	0.409738315115999	-0.0532767714419909	0.549428528298991	0.572219302734501	0.412556511630622	3	12	2	9	2	2.12257604983305	2	6.64005695399968	0.758620689655172	29
10909	0.060546875	0.452908587257618	0.0625	0.368421052631579	3	1e-04	0.102866779089376	0.051483389544688	0.3125	0.416666666666667	0.126775827805592	0.295206649902355	0.192883829215924	0.283195203918888	0.168870166649841	0.383024510087985	0.257666533969694	0.286998797705294	0.10194365660323	0.330679336616583	0.254700812143025	0.305871245680546	2	19	4	6	5	7.26242089013868	5	17.2285255284448	0.828571428571429	35
10916	0.404296875	0.168388429752066	0.5	0.181818181818182	3	1e-04	1e-04	1e-04	0.166666666666667	0.416666666666667	0.0446510484020798	-0.101780628390387	-0.153275592701018	0.273819610579479	0.0446218911307421	-0.101616990610526	-0.153069115132175	0.273868640120603	0.0446218911307421	-0.101616990610526	-0.153069115132175	0.273868640120603	9	13	2	10	5	4.28076511216745	5	10.5193840674288	0.842105263157895	38
10917	0.0644444444444445	0.415123456790124	0.0666666666666667	0.333333333333333	4	1e-04	0.109278350515464	0.054689175257732	0.333333333333333	0.458333333333333	0.164714737214553	0.332346115693627	0.200687580575849	0.265379602476377	0.205687398122401	0.161270975372671	-0.055918063801	0.270848099218337	0.140309199217149	0.0997814535225684	-0.0471422349264121	0.288522378178396	5	15	1	9	9	8.42370783597478	9	7.3871350948349	0.833333333333333	33
10920	0.5703125	0.459710743801653	0.375	0.318181818181818	3	0.206611570247934	0.181938911022576	0.194275240635255	0.208333333333333	0.354166666666667	0.00534424093310243	0.351734407637109	0.348251305586327	0.524903641679958	-0.00541496074471339	0.391485317604712	0.394762654074135	0.502371933865964	-0.00802247843331537	0.391017891509094	0.395864555086712	0.502984348074232	7	16	4	7	5	2.26375119352631	5	17.2612969481766	0.644736842105263	38
10922	0.335	0.724913494809689	0.3	0.352941176470588	4	0.0551181102362202	0.345104333868379	0.2001112220523	0.395833333333333	0.479166666666667	0.280284900022809	0.609025477739751	0.456764875055921	0.613607843137255	0.294967860744892	0.589226680338466	0.417369369720463	0.497428372576303	0.204805651682299	0.571328722573192	0.460922630632753	0.560602669970469	6	7	2	9	9	10.3823415741214	9	10.3530555444379	0.407407407407407	27
10923	0.21875	0.191326530612245	0.0833333333333334	0.0714285714285714	3	0.395833333333333	0.456310679611651	0.426072006472492	0.395833333333333	0.645833333333333	-0.000753022657997774	0.646514569657727	0.646780551905388	0.217777014652015	-0.0424974121717465	0.801856838075069	0.809934145052546	0.329748356070651	-0.0456297231666399	0.800845610002162	0.809536410848471	0.330554859874173	1	14	0	8	5	2.98656816441507	5	3.64617722974858	0.884615384615385	26
10924	0	0.197530864197531	0	0.111111111111111	2	1e-04	0.28	0.14005	0.5	0.541666666666667	0.0185051831259525	0.479108401855542	0.469287469287469	0.14494301994302	0.178459748026022	0.805774099674303	0.763583220835479	0.230455475556414	-0.0411157819489344	0.751881852586674	0.76168054339849	0.237331569279189	0	13	2	9	2	5.19401013763085	2	7.93277852708686	0.923076923076923	26
10927	0.0950000000000001	0.387811634349031	0.1	0.315789473684211	2	1e-04	0.10236220472441	0.0512311023622048	0.4375	0.4375	0.0961334564306087	0.270683917815573	0.193115302946893	0.299149694158769	0.122722081308938	0.374536093332918	0.287040180379437	0.312210671280243	0.0741126456842757	0.304691811101086	0.249035872821937	0.320582263858709	5	12	1	9	2	5.17932117340751	2	3.32123266798346	0.810344827586207	29
10930	0.702222222222222	0.63421550094518	0.6	0.347826086956522	5	0.0784982935153584	0.29162656400385	0.185062428759604	0.166666666666667	0.3125	-0.0251790194026169	0.330813826178443	0.34724944506619	0.685358928722773	-0.0232789177746132	0.298579328251491	0.314536184060226	0.598328757761106	-0.0262293115888858	0.294756088608964	0.312781360435784	0.61019829141012	12	10	5	7	14	6.69183831422731	14	21.8006701532022	0.513157894736842	38
10932	0.651111111111111	0.690926275992439	0.466666666666667	0.826086956521739	4	0.165009940357853	1e-04	0.0825549701789264	0.208333333333333	0.0833333333333333	0.0335875661096537	0.0468290038915882	0.0137016426088709	0.693715569116027	0.0278225044312611	0.0543852754227853	0.0273229642864594	0.668983811919116	0.0263286209724951	0.0580856331392778	0.0326157396127853	0.661932159155381	14	8	8	4	9	8.10523474210391	9	32.6741294305003	0.381578947368421	38
10936	0.586805555555555	0.746527777777778	0.166666666666667	0.333333333333333	5	0.375	0.382636655948553	0.378818327974277	0.375	0.625	0.103557312252964	0.68695652173913	0.650793650793651	0.715909090909091	0.0373842726267839	0.67174194209696	0.658993668430091	0.523250501665427	0.0366383214535474	0.671672741483957	0.659185884359203	0.523560495225523	4	9	2	5	14	8.7569901495152	14	8.21449959822809	0.395833333333333	24
10938	0.416666666666667	0.565759637188209	0.166666666666667	0.380952380952381	4	0.375	0.195209580838323	0.285104790419162	0.375	0.354166666666667	0.155904057225064	0.521689986728918	0.433346389868129	0.53477167993297	0.0727180819259648	0.555408226334247	0.520543035510527	0.495267548147049	0.0781993709536687	0.55090070211908	0.512802135592438	0.485713908017969	6	14	3	6	9	5.37114472685289	9	12.9742625067808	0.560606060606061	33
10940	0.355029585798816	0.484429065743945	0.307692307692308	0.352941176470588	2	0.0714285714285713	0.15702479338843	0.114226682408501	0.3125	0.479166666666667	0.029795218376601	0.276584264527583	0.254367996144114	0.447048049989227	0.0277490000707524	0.328996322722418	0.309845217617249	0.451365251085109	0.0120051788171947	0.324408448817648	0.316199299128361	0.457055518554596	7	11	2	7	2	0.783697332007972	2	6.97964458888082	0.666666666666667	30
10945	0.375	0.464444444444445	0	0.0666666666666667	3	0.416666666666667	0.625	0.520833333333333	0.416666666666667	0.625	-0.0245513852691688	0.91700004979997	0.91898898250162	0.457185185185185	0.00985668331210406	0.963145032654758	0.962778148653747	0.343234739550846	-0.0415592478119558	0.961647751096298	0.963178043894988	0.366494621573777	0	16	0	8	5	0.366900140347506	5	0.447335004957154	0.722222222222222	27
10947	0.540816326530612	0.509070294784581	0.285714285714286	0.428571428571429	4	0.291666666666667	0.0858524788391778	0.188759572752922	0.291666666666667	0.333333333333333	-0.000443813243387176	0.314574826912835	0.314878892733564	0.542135642135642	0.0153269484146832	0.286283793056046	0.275174428918436	0.510871530592076	-0.00993158277916426	0.27001555083465	0.277194156898674	0.514621210191919	9	13	4	6	9	9.19304395342384	9	24.3580798076327	0.628571428571429	35
10948	0.408163265306122	0	0.285714285714286	0	2	0.176470588235294	1e-04	0.0882852941176471	0.291666666666667	0.5625	0.291414009166803	0.523953064982031	0.328173374613003	0.180421728808825	0.352880114100582	0.644921804478761	0.45129456958702	0.190692082436185	0.195513018327924	0.588173232902531	0.488087717415249	0.234937434589192	3	19	0	9	2	3.80957245110745	2	2.8151721103938	0.878787878787879	33
10950	0.423076923076923	0.689049586776859	0.230769230769231	0.545454545454545	6	0.294117647058824	0.116317991631799	0.205217819345311	0.333333333333333	0.25	0.0751052145629722	0.353419726309791	0.30091478093404	0.613046044864227	0.0246751550943882	0.23154035261801	0.21209876750719	0.573230382299629	0.0460507115877006	0.270482401332133	0.235265849527457	0.554711072318756	9	11	3	8	20	20.4568487115975	20	21.3039280068297	0.571428571428571	35
10953	0.275390625	0	0.3125	0	3	1e-04	1e-04	1e-04	0.229166666666667	0.520833333333333	0.113061725172909	0.0178259167427899	-0.107375914573858	0.122031853281853	0.112943113298415	0.0183423551199434	-0.106645649897644	0.122112379691081	0.112943113298415	0.0183423551199434	-0.106645649897644	0.122112379691081	4	18	0	11	5	3.51385625406824	5	1.8621043819985	0.932432432432432	37
10957	0.345679012345679	0.404296875	0	0.125	3	0.479166666666667	0.527675276752767	0.503420971709717	0.479166666666667	0.583333333333333	-0.0287330030343555	0.800747747420296	0.806312957791781	0.413037439613527	-0.0465634383554971	0.914429883308579	0.918237047506761	0.361244945048162	-0.0505206678721644	0.914148202839637	0.918276908026706	0.36541315665678	0	12	1	8	5	5.76763033880655	5	8.64872739574308	0.76	25
10958	0.060546875	0.316326530612245	0.0625	0.285714285714286	3	1e-04	0.0508474576271187	0.0254737288135594	0.3125	0.395833333333333	0.0687687166805354	0.169238213362612	0.107888876245591	0.212069084390513	0.0875115540469434	0.225039028159747	0.150716948496989	0.222436155134987	0.0568544884900075	0.215748472988609	0.168472396421852	0.227372394441532	2	20	3	8	5	6.60809621520744	5	12.0802786746968	0.878378378378378	37
10959	0.18	0.293367346938776	0	0.0714285714285714	2	0.458333333333333	0.608391608391609	0.533362470862471	0.458333333333333	0.645833333333333	-0.0591664005110188	0.83447166056556	0.843718286990055	0.266612554112554	-0.0155799293427779	0.952571987515421	0.953299576809015	0.306896267087789	-0.0590103281465495	0.950850120504107	0.953588857266469	0.321189244890163	1	15	0	5	2	3.38966440192544	2	2.66406605409819	0.854166666666667	24
10965	0.5859375	0.265927977839335	0.25	0.105263157894737	3	0.401869158878505	0.432835820895523	0.417352489887014	0.458333333333333	0.520833333333333	0.391860376067341	0.765182144675505	0.613875093673394	0.383679337231969	0.146197621219572	0.764663528745183	0.72436657814075	0.38571151036196	0.152713848610491	0.731084070452468	0.682614983017812	0.385472652386065	1	11	0	11	5	3.1811070333255	5	2.82168670050934	0.666666666666667	27
10975	0.452662721893491	0.42603550295858	0.538461538461538	0.461538461538462	2	1e-04	1e-04	1e-04	0.25	0.5625	-0.0324384787472036	-0.134228187919463	-0.0985915492957747	0.455128205128205	-0.0324405714680895	-0.134197742702435	-0.0985598338988667	0.455141340117511	-0.0324405714680895	-0.134197742702435	-0.0985598338988667	0.455141340117511	5	10	6	2	2	4.55391151554696	2	25.5234377464813	0.673076923076923	26
10977	0.497777777777778	0.405	0.266666666666667	0.25	5	0.270833333333333	0.236641221374046	0.25373727735369	0.270833333333333	0.4375	0.0589256922067437	0.47838431835534	0.445723172628305	0.463924963924964	0.0289560326591024	0.251385159745467	0.229061849480888	0.451187300128685	0.0256368506434567	0.25073555760968	0.23102136725396	0.451917670126016	6	16	1	8	14	12.9167242560655	14	10.6564006254178	0.714285714285714	35
10986	0.59375	0.637345679012346	0.625	0.722222222222222	7	1e-04	1e-04	1e-04	0.395833333333333	0.3125	0.0876255766675849	0.0238547721748955	-0.06989543203082	0.647079772079772	0.117577082847241	-0.592703295339412	-0.80492059349326	0.628623429396019	0.117577082847241	-0.592703295339412	-0.80492059349326	0.628623429396019	9	4	6	4	27	9.59833312500703	27	23.9904262168897	0.519230769230769	26
10991	0.54	0.562222222222222	0	0.2	4	0.458333333333333	0.475218658892128	0.466775996112731	0.458333333333333	0.583333333333333	0.0492257915414837	0.808643401895077	0.798736023334954	0.596231884057971	-0.0116299500036054	0.890000444258386	0.8912650265631	0.430623063123198	-0.0120232654533445	0.890008068732266	0.891314819508164	0.431771930219162	2	12	1	7	9	3.61101367533544	9	4.51660042700922	0.46	25
10994	0.375	0.258034026465028	0.25	0.217391304347826	2	0.2	0.0854870775347912	0.142743538767396	0.25	0.375	-0.00341857766131888	0.267973245100915	0.270467209601371	0.316324685889903	0.0130725248678699	0.399327219559917	0.391370900521677	0.350582803015341	-0.017271905312973	0.396645253551921	0.406889403612841	0.359979837933146	3	20	4	8	2	3.3465852848217	2	16.2536196557202	0.807692307692308	39
10996	0.444444444444444	0.491111111111111	0.333333333333333	0.0666666666666667	2	0.142857142857143	0.625	0.383928571428571	0.333333333333333	0.625	0.0454667438805633	0.646887667904914	0.630068067475585	0.500592592592593	0.153831365396022	0.75109876251731	0.705849133016872	0.368868092006925	-0.00770511721503444	0.709910912811897	0.712128992666213	0.438776180390498	5	13	0	6	2	3.51611752849697	2	0.144599476730419	0.537037037037037	27
10997	0.521484375	0.581611570247934	0.4375	0.545454545454545	3	0.0875763747454175	0.0320806599450046	0.0598285173452111	0.1875	0.25	0.0743618338587211	0.192726301352905	0.127873365450792	0.573311237373737	0.0625073379773964	0.197828269722843	0.144343456996769	0.566786530178021	0.0642745714163491	0.196423120009806	0.141225774737662	0.564874286273552	11	12	6	5	5	6.31509734551963	5	24.7645722918612	0.473684210526316	38
10999	0.126666666666667	0.447314049586777	0.133333333333333	0.409090909090909	5	1e-04	0.0446320868516285	0.0223660434258143	0.3125	0.3125	0.0505486493964402	0.136686354455438	0.0907236637287844	0.326960336960337	0.0671926880774126	0.159148700240463	0.098579857798844	0.329418952307581	0.0459631894977822	0.114900132267053	0.0722581581867702	0.33485105105876	7	14	3	9	14	8.65362575626135	14	13.0876176145312	0.810810810810811	37
11001	0.408163265306122	0.477839335180055	0.285714285714286	0.157894736842105	2	0.176470588235294	0.5	0.338235294117647	0.291666666666667	0.5	0.144604536974423	0.614235646349704	0.549022212152227	0.470358447438244	0.130360832608003	0.676296511050935	0.627772642853892	0.405174209028581	0.0538358149387781	0.653288482492149	0.633560936905029	0.43941171075601	4	14	2	10	2	1.53604074154226	2	7.22480466081782	0.53030303030303	33
11002	0.497777777777778	0.583333333333333	0.4	0.388888888888889	4	0.108910891089109	0.2	0.154455445544554	0.229166666666667	0.4375	-0.0306615440668979	0.283744434800897	0.305052595275047	0.566862170087977	-0.018682453654551	0.184539554829847	0.199494953265695	0.533850073012168	-0.0291314120753781	0.181140550982297	0.204319837671298	0.539050192434761	10	10	3	7	9	8.05116327123738	9	19.137084618519	0.621212121212121	33
11004	0.483471074380165	0.599609375	0.818181818181818	0.75	3	1e-04	1e-04	1e-04	0.25	0.375	0.0226545171561712	-0.344540316304796	-0.375706277776537	0.565366161616162	0.0345674860160068	-0.632032631818779	-0.690467855784105	0.558688194968327	0.0345674860160068	-0.632032631818779	-0.690467855784105	0.558688194968327	12	2	7	4	5	4.74187754809251	5	23.1816160963349	0.481481481481481	27
11009	0.341796875	0.498614958448754	0.3125	0.315789473684211	2	0.0447761194029851	0.224489795918367	0.134632957660676	0.229166666666667	0.4375	0.0986583654796974	0.360944388602258	0.290995126683736	0.443277227158806	0.107914126284501	0.434189585540426	0.365744452265566	0.437466906263956	0.0647075887362986	0.392351687849059	0.350311940059548	0.453390185499885	4	17	5	5	2	3.23240710872333	2	19.1446714003196	0.642857142857143	35
11011	0.169921875	0.193761814744802	0.1875	0.217391304347826	2	1e-04	1e-04	1e-04	0.270833333333333	0.375	-0.0234928782181963	-0.114474683872742	-0.0888934428277959	0.188382257675736	-0.0235042481435469	-0.114093112440461	-0.0885085376648178	0.188448869236235	-0.0235042481435469	-0.114093112440461	-0.0885085376648178	0.188448869236235	5	18	3	9	2	0.0470938781584513	2	11.9992724704665	0.897435897435897	39
11012	0.375	0.165289256198347	0.5	0.0909090909090909	2	1e-04	0.290322580645161	0.145211290322581	0.291666666666667	0.458333333333333	0.0643676037942453	0.108378738505785	0.0470389170896783	0.246908422459893	0.0252116338949674	0.385788606939369	0.369902827713426	0.330407382020294	0.0180708111941779	0.317442152611153	0.304880784510599	0.310647204999146	7	12	1	10	2	4.33659858679874	2	7.78519667505592	0.852941176470588	34
11019	0.197530864197531	0	0	0	2	0.479166666666667	1e-04	0.239633333333333	0.479166666666667	0.666666666666667	0.0517403574788336	1	1	0.0846560846560846	0.472643769783331	1	1	0.149600243254836	-0.0606131401344076	1	1	0.24715531962431	0	13	0	8	2	0.989727743136179	2	1.1109817743008	0.956521739130435	23
11020	0.444444444444444	0.225694444444444	0	0.0833333333333334	3	0.416666666666667	0.460674157303371	0.438670411985019	0.416666666666667	0.6875	0.44294003868472	0.936170212765957	0.885416666666667	0.363636363636364	0.161889702541651	0.962748911910462	0.955553477624	0.378086549885401	0.16668627676361	0.962771671095245	0.955324954015915	0.376593657161813	1	16	0	4	5	0.912160987123672	5	0.82173997512654	0.604166666666667	24
11025	0.17578125	0.42249527410208	0.1875	0.173913043478261	5	1e-04	0.395833333333333	0.197966666666667	0.270833333333333	0.395833333333333	0.0421703827407863	0.484958469079732	0.462282725821284	0.333794706077315	0.234019702853614	0.590135130228977	0.464914605117193	0.323905455071407	0.0082288708301283	0.517244024920138	0.513238527638996	0.379592490938335	3	20	3	9	14	8.76453117222369	14	12.1275502017443	0.807692307692308	39
